A, Mass Sum Yield, Uncert Total
  86, 1.9025e+00, 3.5021e-01
  87, 2.3653e+00, 3.3257e-01
  88, 3.2786e+00, 3.7311e-01
  89, 3.9652e+00, 3.5083e-01
  90, 4.8421e+00, 3.3596e-01
  91, 5.0437e+00, 3.5526e-01
  92, 5.6382e+00, 4.2064e-01
  93, 5.8884e+00, 4.1847e-01
  94, 6.2856e+00, 4.5124e-01
  95, 6.1182e+00, 3.8471e-01
  96, 6.2085e+00, 3.1572e-01
  97, 6.1281e+00, 3.2172e-01
  98, 6.3663e+00, 2.8520e-01
  99, 6.4723e+00, 3.7296e-01
 100, 6.4506e+00, 5.5124e-01
 101, 5.4894e+00, 7.0482e-01
 102, 4.5561e+00, 7.8357e-01
 103, 3.2675e+00, 6.9759e-01
 104, 2.0831e+00, 5.1744e-01
 105, 1.1191e+00, 3.4295e-01
 106, 5.7630e-01, 2.0550e-01
 107, 2.6430e-01, 9.4080e-02
 108, 1.4560e-01, 5.3610e-02
 109, 1.0580e-01, 5.0040e-02
 110, 1.0280e-01, 4.2540e-02
 111, 9.8700e-02, 4.4410e-02
 112, 1.0980e-01, 3.6380e-02
 113, 1.0940e-01, 3.6620e-02
 114, 1.2330e-01, 4.2820e-02
 115, 1.2620e-01, 5.2360e-02
 116, 1.4250e-01, 5.5480e-02
 117, 1.1320e-01, 4.2700e-02
 118, 1.1070e-01, 4.2060e-02
 119, 1.0890e-01, 4.4740e-02
 120, 1.1170e-01, 4.0980e-02
 121, 8.8300e-02, 3.8210e-02
 122, 8.4700e-02, 3.6700e-02
 123, 7.3800e-02, 2.9720e-02
 124, 8.4700e-02, 3.1830e-02
 125, 1.0250e-01, 3.2210e-02
 126, 1.7830e-01, 8.0020e-02
 127, 3.6290e-01, 1.3301e-01
 128, 8.2700e-01, 2.5727e-01
 129, 1.4878e+00, 4.1158e-01
 130, 2.4645e+00, 6.0338e-01
 131, 3.7701e+00, 7.3089e-01
 132, 5.3137e+00, 8.0261e-01
 133, 6.6610e+00, 6.5064e-01
 134, 7.4915e+00, 4.3913e-01
 135, 7.0503e+00, 3.5879e-01
 136, 6.7580e+00, 2.8552e-01
 137, 6.4255e+00, 3.6481e-01
 138, 6.3444e+00, 3.9762e-01
 139, 5.5167e+00, 3.8615e-01
 140, 5.3691e+00, 4.1241e-01
 141, 5.4717e+00, 3.5763e-01
 142, 5.3786e+00, 3.2730e-01
 143, 4.6853e+00, 3.8486e-01
 144, 4.2193e+00, 3.9023e-01
 145, 3.2814e+00, 3.2422e-01
 146, 2.5976e+00, 3.1981e-01
 147, 2.0976e+00, 3.7305e-01
 148, 1.6836e+00, 3.6472e-01
 149, 1.1284e+00, 2.7967e-01
 150, 8.2060e-01, 2.7538e-01
 151, 5.8360e-01, 2.0496e-01
 152, 4.1910e-01, 1.7543e-01
 153, 2.5960e-01, 1.2474e-01
 154, 1.6470e-01, 6.6050e-02
 155, 8.7800e-02, 3.8130e-02
 156, 4.9700e-02, 2.7380e-02
 157, 2.4300e-02, 1.6970e-02
 158, 1.1100e-02, 9.1200e-03
 159, 4.7000e-03, 3.6200e-03
 160, 1.9000e-03, 1.9000e-03
 161, 7.0000e-04, 7.0000e-04
 162, 2.0000e-04, 2.0000e-04
 163, 2.0000e-04, 2.0000e-04
 164, 0.0000e+00, 0.0000e+00
  3.539 MeV.
  71, 3.0000e-04, 3.0000e-04
  72, 8.0000e-04, 7.7000e-04
  73, 1.4000e-03, 1.4000e-03
  74, 3.6000e-03, 3.6000e-03
  75, 8.0000e-03, 7.1500e-03
  76, 2.0900e-02, 9.2800e-03
  77, 4.1200e-02, 1.6780e-02
  78, 7.8000e-02, 2.3100e-02
  79, 1.5250e-01, 4.1540e-02
  80, 2.5590e-01, 6.6120e-02
  81, 3.4260e-01, 8.8670e-02
  82, 5.0960e-01, 1.3030e-01
  83, 7.7050e-01, 1.6803e-01
  84, 1.1278e+00, 2.1920e-01
  85, 1.4039e+00, 2.3869e-01
  86, 1.9239e+00, 2.5409e-01
  87, 2.3723e+00, 2.5115e-01
  88, 3.2510e+00, 2.7462e-01
  89, 3.9522e+00, 2.9485e-01
  90, 4.7847e+00, 3.1780e-01
  91, 5.0613e+00, 3.0162e-01
  92, 5.6011e+00, 3.6523e-01
  93, 5.9197e+00, 4.0781e-01
  94, 6.3732e+00, 4.2130e-01
  95, 6.0868e+00, 3.8111e-01
  96, 6.1756e+00, 3.6018e-01
  97, 6.1161e+00, 3.2344e-01
  98, 6.3261e+00, 2.5000e-01
  99, 6.3758e+00, 2.0155e-01
 100, 6.2864e+00, 3.5328e-01
 101, 5.3341e+00, 4.4703e-01
 102, 4.3954e+00, 5.0616e-01
 103, 3.2669e+00, 4.6702e-01
 104, 2.1361e+00, 4.2060e-01
 105, 1.1833e+00, 2.9937e-01
 106, 6.5590e-01, 1.7472e-01
 107, 3.2230e-01, 9.0740e-02
 108, 1.9470e-01, 5.5760e-02
 109, 1.5020e-01, 4.2670e-02
 110, 1.5000e-01, 5.5040e-02
 111, 1.5660e-01, 4.5140e-02
 112, 1.7280e-01, 6.7790e-02
 113, 1.7440e-01, 5.9190e-02
 114, 1.9210e-01, 6.5000e-02
 115, 1.8120e-01, 6.8870e-02
 116, 1.8610e-01, 6.6360e-02
 117, 1.7770e-01, 6.0530e-02
 118, 1.7970e-01, 7.0480e-02
 119, 1.6860e-01, 6.2010e-02
 120, 1.5640e-01, 5.1930e-02
 121, 1.3720e-01, 5.0280e-02
 122, 1.3020e-01, 3.9560e-02
 123, 1.1610e-01, 4.2000e-02
 124, 1.2150e-01, 3.9100e-02
 125, 1.4170e-01, 4.8240e-02
 126, 2.4230e-01, 7.4900e-02
 127, 4.6990e-01, 1.2848e-01
 128, 9.5290e-01, 2.3235e-01
 129, 1.6113e+00, 3.4821e-01
 130, 2.5772e+00, 4.5578e-01
 131, 3.8160e+00, 4.9786e-01
 132, 5.3605e+00, 4.8804e-01
 133, 6.4936e+00, 3.7532e-01
 134, 7.2720e+00, 2.9012e-01
 135, 7.0979e+00, 2.1797e-01
 136, 6.7583e+00, 2.4970e-01
 137, 6.4464e+00, 3.9789e-01
 138, 6.2667e+00, 4.4393e-01
 139, 5.5262e+00, 3.8888e-01
 140, 5.4094e+00, 3.6218e-01
 141, 5.4514e+00, 3.2616e-01
 142, 5.3061e+00, 3.2307e-01
 143, 4.5954e+00, 3.2713e-01
 144, 4.0897e+00, 3.4543e-01
 145, 3.1633e+00, 2.0910e-01
 146, 2.5057e+00, 2.1916e-01
 147, 2.0598e+00, 2.6852e-01
 148, 1.6059e+00, 2.4566e-01
 149, 1.0910e+00, 1.8549e-01
 150, 7.9820e-01, 1.6682e-01
 151, 5.5890e-01, 1.3155e-01
 152, 3.9180e-01, 9.8330e-02
 153, 2.4370e-01, 5.8230e-02
 154, 1.5640e-01, 4.1820e-02
 155, 8.6800e-02, 2.7290e-02
 156, 4.7700e-02, 1.9130e-02
 157, 2.2200e-02, 1.3050e-02
 158, 1.2200e-02, 7.2400e-03
 159, 5.5000e-03, 3.7900e-03
 160, 2.2000e-03, 2.2000e-03
 161, 6.0000e-04, 6.0000e-04
 162, 4.0000e-04, 4.0000e-04
 163, 0.0000e+00, 0.0000e+00
 164, 1.0000e-04, 1.0000e-04
 165, 0.0000e+00, 0.0000e+00
  4.395 MeV.
  70, 1.0000e-04, 1.0000e-04
  72, 5.0000e-04, 5.0000e-04
  73, 1.2000e-03, 1.2000e-03
  74, 4.8000e-03, 4.7900e-03
  75, 8.7000e-03, 6.6800e-03
  76, 2.4300e-02, 1.3170e-02
  77, 4.0900e-02, 1.9900e-02
  78, 7.8600e-02, 3.0540e-02
  79, 1.3870e-01, 4.5520e-02
  80, 2.4020e-01, 8.3910e-02
  81, 3.2990e-01, 1.0235e-01
  82, 4.9190e-01, 1.1909e-01
  83, 7.4190e-01, 1.5533e-01
  84, 1.1096e+00, 2.5203e-01
  85, 1.3975e+00, 2.3504e-01
  86, 1.9083e+00, 2.7547e-01
  87, 2.4177e+00, 3.0792e-01
  88, 3.2661e+00, 3.5208e-01
  89, 3.9677e+00, 3.1126e-01
  90, 4.8037e+00, 2.9425e-01
  91, 4.9823e+00, 3.0552e-01
  92, 5.6560e+00, 3.3234e-01
  93, 5.8899e+00, 4.2440e-01
  94, 6.3333e+00, 3.9965e-01
  95, 6.0438e+00, 3.5314e-01
  96, 6.1972e+00, 3.3644e-01
  97, 6.0676e+00, 2.6382e-01
  98, 6.2659e+00, 2.5913e-01
  99, 6.2412e+00, 2.9706e-01
 100, 6.0890e+00, 4.3479e-01
 101, 5.2537e+00, 4.8691e-01
 102, 4.3842e+00, 5.2194e-01
 103, 3.2714e+00, 5.3820e-01
 104, 2.1380e+00, 4.3562e-01
 105, 1.2385e+00, 3.0975e-01
 106, 7.0950e-01, 1.8350e-01
 107, 3.8300e-01, 1.0737e-01
 108, 2.4700e-01, 6.4270e-02
 109, 2.0680e-01, 5.9310e-02
 110, 2.0990e-01, 6.4160e-02
 111, 2.0030e-01, 6.3030e-02
 112, 2.4360e-01, 7.2710e-02
 113, 2.4210e-01, 7.9670e-02
 114, 2.6440e-01, 8.2340e-02
 115, 2.6190e-01, 7.7210e-02
 116, 2.6540e-01, 8.5770e-02
 117, 2.5490e-01, 7.5940e-02
 118, 2.5240e-01, 8.0880e-02
 119, 2.2560e-01, 7.8150e-02
 120, 2.1640e-01, 6.2560e-02
 121, 1.8650e-01, 6.4130e-02
 122, 1.7520e-01, 5.3980e-02
 123, 1.5720e-01, 5.0300e-02
 124, 1.6730e-01, 4.4960e-02
 125, 1.9120e-01, 4.5980e-02
 126, 3.0980e-01, 1.0193e-01
 127, 5.4880e-01, 1.6900e-01
 128, 1.0510e+00, 2.5760e-01
 129, 1.7222e+00, 3.7556e-01
 130, 2.6834e+00, 4.8066e-01
 131, 3.9279e+00, 5.4053e-01
 132, 5.3543e+00, 5.7753e-01
 133, 6.4357e+00, 4.5064e-01
 134, 7.1111e+00, 3.2283e-01
 135, 7.0276e+00, 3.0282e-01
 136, 6.7704e+00, 2.8742e-01
 137, 6.4344e+00, 3.6735e-01
 138, 6.1614e+00, 4.0008e-01
 139, 5.4865e+00, 3.4005e-01
 140, 5.3127e+00, 3.3846e-01
 141, 5.4695e+00, 3.5433e-01
 142, 5.2377e+00, 3.0094e-01
 143, 4.5052e+00, 3.5111e-01
 144, 3.9961e+00, 3.4157e-01
 145, 3.1454e+00, 2.4891e-01
 146, 2.4758e+00, 2.6180e-01
 147, 2.0039e+00, 3.0631e-01
 148, 1.5368e+00, 2.8071e-01
 149, 1.0266e+00, 1.9719e-01
 150, 7.4140e-01, 1.6801e-01
 151, 5.3720e-01, 1.3207e-01
 152, 3.6500e-01, 1.0296e-01
 153, 2.2890e-01, 6.2850e-02
 154, 1.4110e-01, 4.7790e-02
 155, 7.7500e-02, 3.3650e-02
 156, 4.4500e-02, 1.3240e-02
 157, 2.3500e-02, 1.1000e-02
 158, 1.1900e-02, 8.1800e-03
 159, 5.2000e-03, 4.4400e-03
 160, 2.9000e-03, 2.4100e-03
 161, 8.0000e-04, 8.0000e-04
 162, 0.0000e+00, 0.0000e+00
 163, 1.0000e-04, 1.0000e-04
 164, 1.0000e-04, 1.0000e-04
 166, 0.0000e+00, 0.0000e+00
  4.845 MeV.
  69, 2.0000e-04, 2.0000e-04
  70, 3.0000e-04, 3.0000e-04
  71, 3.0000e-04, 3.0000e-04
  72, 7.0000e-04, 7.0000e-04
  73, 2.1000e-03, 1.5500e-03
  74, 5.8000e-03, 4.5400e-03
  75, 8.6000e-03, 6.1700e-03
  76, 2.2200e-02, 1.0160e-02
  77, 4.0300e-02, 1.5590e-02
  78, 8.3100e-02, 2.0660e-02
  79, 1.4040e-01, 4.6240e-02
  80, 2.3340e-01, 7.1970e-02
  81, 3.2120e-01, 9.3600e-02
  82, 4.7250e-01, 1.2814e-01
  83, 7.1760e-01, 1.3986e-01
  84, 1.0909e+00, 2.0380e-01
  85, 1.3848e+00, 2.0630e-01
  86, 1.8838e+00, 2.3549e-01
  87, 2.4096e+00, 2.2584e-01
  88, 3.2981e+00, 2.6224e-01
  89, 3.9477e+00, 2.1701e-01
  90, 4.7783e+00, 3.1298e-01
  91, 4.9850e+00, 3.1000e-01
  92, 5.6091e+00, 3.6701e-01
  93, 5.8868e+00, 3.7645e-01
  94, 6.3088e+00, 4.2569e-01
  95, 6.1297e+00, 3.9062e-01
  96, 6.1476e+00, 3.3311e-01
  97, 6.0496e+00, 3.4523e-01
  98, 6.2103e+00, 2.5564e-01
  99, 6.1908e+00, 2.6372e-01
 100, 6.0299e+00, 3.4005e-01
 101, 5.1649e+00, 4.4419e-01
 102, 4.3261e+00, 5.3614e-01
 103, 3.2354e+00, 4.9404e-01
 104, 2.1843e+00, 4.3372e-01
 105, 1.2743e+00, 2.8342e-01
 106, 7.5100e-01, 1.8577e-01
 107, 4.2800e-01, 1.2224e-01
 108, 3.0450e-01, 8.7980e-02
 109, 2.4440e-01, 7.8570e-02
 110, 2.5430e-01, 8.9380e-02
 111, 2.5680e-01, 8.5160e-02
 112, 2.7500e-01, 9.8480e-02
 113, 2.9390e-01, 9.9570e-02
 114, 3.1050e-01, 1.0801e-01
 115, 3.0070e-01, 1.0198e-01
 116, 3.1400e-01, 1.1222e-01
 117, 2.8960e-01, 1.0485e-01
 118, 2.9700e-01, 9.3660e-02
 119, 2.6890e-01, 1.0351e-01
 120, 2.6690e-01, 8.1670e-02
 121, 2.2840e-01, 7.0690e-02
 122, 2.1110e-01, 7.0250e-02
 123, 2.0560e-01, 8.1410e-02
 124, 2.0900e-01, 7.3000e-02
 125, 2.3250e-01, 7.0790e-02
 126, 3.5350e-01, 9.8030e-02
 127, 6.0740e-01, 1.7509e-01
 128, 1.1465e+00, 2.7456e-01
 129, 1.7985e+00, 3.6515e-01
 130, 2.7083e+00, 4.5285e-01
 131, 3.9763e+00, 5.5171e-01
 132, 5.3992e+00, 5.0668e-01
 133, 6.3228e+00, 3.7539e-01
 134, 6.9994e+00, 2.6877e-01
 135, 7.0425e+00, 2.8768e-01
 136, 6.7715e+00, 3.2976e-01
 137, 6.4178e+00, 3.6242e-01
 138, 6.1148e+00, 3.8713e-01
 139, 5.4600e+00, 3.7539e-01
 140, 5.3775e+00, 3.3621e-01
 141, 5.4185e+00, 3.7015e-01
 142, 5.1722e+00, 2.8001e-01
 143, 4.4382e+00, 3.1516e-01
 144, 3.9162e+00, 2.4953e-01
 145, 3.0822e+00, 2.0280e-01
 146, 2.4368e+00, 2.2366e-01
 147, 1.9505e+00, 2.2710e-01
 148, 1.4812e+00, 2.1158e-01
 149, 9.9020e-01, 1.8649e-01
 150, 7.2930e-01, 1.3279e-01
 151, 5.0370e-01, 1.1351e-01
 152, 3.5050e-01, 9.0440e-02
 153, 2.1430e-01, 6.1080e-02
 154, 1.3290e-01, 3.9590e-02
 155, 8.0400e-02, 2.5870e-02
 156, 4.6700e-02, 1.7110e-02
 157, 2.4200e-02, 8.2200e-03
 158, 1.0500e-02, 5.9200e-03
 159, 5.2000e-03, 4.4200e-03
 160, 1.9000e-03, 1.9000e-03
 161, 1.0000e-03, 1.0000e-03
 162, 8.0000e-04, 8.0000e-04
 163, 3.0000e-04, 3.0000e-04
 164, 3.0000e-04, 3.0000e-04
 165, 0.0000e+00, 0.0000e+00
 166, 0.0000e+00, 0.0000e+00
 167, 0.0000e+00, 0.0000e+00
  5.671 MeV.
  71, 3.0000e-04, 3.0000e-04
  72, 4.0000e-04, 4.0000e-04
  73, 1.3000e-03, 1.3000e-03
  74, 5.2000e-03, 4.2900e-03
  75, 9.7000e-03, 5.9000e-03
  76, 2.1300e-02, 8.4800e-03
  77, 3.8000e-02, 1.2730e-02
  78, 6.9700e-02, 2.0260e-02
  79, 1.1720e-01, 3.5060e-02
  80, 2.0980e-01, 5.9740e-02
  81, 2.8490e-01, 5.8390e-02
  82, 4.2340e-01, 8.2430e-02
  83, 6.7700e-01, 1.1735e-01
  84, 1.0733e+00, 1.8075e-01
  85, 1.4145e+00, 1.8536e-01
  86, 2.0093e+00, 1.9922e-01
  87, 2.5536e+00, 2.6675e-01
  88, 3.5288e+00, 2.6174e-01
  89, 4.1754e+00, 2.8416e-01
  90, 5.0111e+00, 2.8224e-01
  91, 5.1568e+00, 3.0557e-01
  92, 5.7431e+00, 3.5833e-01
  93, 6.0127e+00, 3.8956e-01
  94, 6.4573e+00, 3.9104e-01
  95, 6.1645e+00, 3.9315e-01
  96, 6.2132e+00, 3.1256e-01
  97, 6.0089e+00, 2.1134e-01
  98, 6.1108e+00, 2.2071e-01
  99, 5.9275e+00, 2.8670e-01
 100, 5.6714e+00, 3.6058e-01
 101, 4.8013e+00, 4.1376e-01
 102, 4.0177e+00, 4.7965e-01
 103, 3.0301e+00, 4.4083e-01
 104, 2.0578e+00, 3.5551e-01
 105, 1.2408e+00, 2.7187e-01
 106, 7.8130e-01, 1.6532e-01
 107, 4.5010e-01, 1.1013e-01
 108, 3.3030e-01, 8.0680e-02
 109, 2.8650e-01, 8.4350e-02
 110, 2.9290e-01, 1.1574e-01
 111, 2.9970e-01, 1.0130e-01
 112, 3.0960e-01, 1.0150e-01
 113, 3.1480e-01, 1.1063e-01
 114, 3.4970e-01, 1.1224e-01
 115, 3.5600e-01, 1.1387e-01
 116, 3.5130e-01, 1.2125e-01
 117, 3.3360e-01, 1.1822e-01
 118, 3.3290e-01, 1.1258e-01
 119, 3.0310e-01, 1.0756e-01
 120, 3.0440e-01, 1.0780e-01
 121, 2.5550e-01, 8.9270e-02
 122, 2.4720e-01, 9.4420e-02
 123, 2.3740e-01, 7.7060e-02
 124, 2.4090e-01, 7.5730e-02
 125, 2.7270e-01, 6.7190e-02
 126, 4.0360e-01, 9.9450e-02
 127, 6.6420e-01, 1.5181e-01
 128, 1.1712e+00, 2.5931e-01
 129, 1.8035e+00, 3.5324e-01
 130, 2.6370e+00, 3.9437e-01
 131, 3.8045e+00, 4.7107e-01
 132, 5.1166e+00, 4.9587e-01
 133, 6.0797e+00, 3.7005e-01
 134, 6.7400e+00, 2.8790e-01
 135, 6.8893e+00, 2.3530e-01
 136, 6.6907e+00, 2.5218e-01
 137, 6.4244e+00, 3.1499e-01
 138, 6.2104e+00, 3.6487e-01
 139, 5.5719e+00, 3.5246e-01
 140, 5.4820e+00, 3.7077e-01
 141, 5.4909e+00, 3.0877e-01
 142, 5.3298e+00, 2.6490e-01
 143, 4.5537e+00, 2.7731e-01
 144, 4.1009e+00, 3.4348e-01
 145, 3.1856e+00, 2.0171e-01
 146, 2.5256e+00, 2.4454e-01
 147, 1.9869e+00, 2.3283e-01
 148, 1.4725e+00, 1.9323e-01
 149, 9.4700e-01, 1.4950e-01
 150, 6.5090e-01, 1.0757e-01
 151, 4.5060e-01, 7.9210e-02
 152, 2.9420e-01, 6.0960e-02
 153, 1.8600e-01, 4.6830e-02
 154, 1.0850e-01, 3.0340e-02
 155, 6.1200e-02, 2.1100e-02
 156, 3.9100e-02, 1.4240e-02
 157, 2.1100e-02, 8.3700e-03
 158, 1.1400e-02, 5.4000e-03
 159, 4.7000e-03, 4.0500e-03
 160, 1.8000e-03, 1.8000e-03
 161, 4.0000e-04, 4.0000e-04
 162, 0.0000e+00, 0.0000e+00
 163, 1.0000e-04, 1.0000e-04
 164, 1.0000e-04, 1.0000e-04
 165, 0.0000e+00, 0.0000e+00
  6.892 MeV.
  70, 1.0000e-04, 1.0000e-04
  71, 1.0000e-04, 1.0000e-04
  72, 8.0000e-04, 8.0000e-04
  73, 1.8000e-03, 1.8000e-03
  74, 3.3000e-03, 3.3000e-03
  75, 7.5000e-03, 5.8700e-03
  76, 1.6500e-02, 8.0700e-03
  77, 3.0000e-02, 1.2530e-02
  78, 5.1600e-02, 1.8980e-02
  79, 9.1400e-02, 2.4710e-02
  80, 1.5960e-01, 5.7860e-02
  81, 2.2700e-01, 7.1210e-02
  82, 3.8420e-01, 1.0513e-01
  83, 6.0090e-01, 1.4897e-01
  84, 1.0501e+00, 2.3731e-01
  85, 1.4866e+00, 2.3722e-01
  86, 2.1619e+00, 2.9979e-01
  87, 2.8035e+00, 2.8608e-01
  88, 3.9183e+00, 3.4097e-01
  89, 4.6958e+00, 2.9950e-01
  90, 5.4898e+00, 2.9770e-01
  91, 5.4580e+00, 2.7109e-01
  92, 6.0027e+00, 3.2670e-01
  93, 6.2879e+00, 3.2636e-01
  94, 6.7611e+00, 3.9315e-01
  95, 6.3634e+00, 3.4181e-01
  96, 6.3193e+00, 3.3509e-01
  97, 5.9421e+00, 2.6197e-01
  98, 5.8788e+00, 2.4764e-01
  99, 5.6054e+00, 2.6229e-01
 100, 5.2872e+00, 3.5747e-01
 101, 4.2530e+00, 4.2675e-01
 102, 3.4716e+00, 4.3842e-01
 103, 2.5727e+00, 4.2405e-01
 104, 1.7337e+00, 3.2398e-01
 105, 1.0825e+00, 2.1011e-01
 106, 6.8630e-01, 1.3110e-01
 107, 4.3280e-01, 8.1910e-02
 108, 3.4490e-01, 6.7950e-02
 109, 3.1090e-01, 6.8820e-02
 110, 3.1190e-01, 8.2100e-02
 111, 3.2320e-01, 7.4270e-02
 112, 3.3910e-01, 8.8360e-02
 113, 3.4180e-01, 8.8080e-02
 114, 3.6830e-01, 8.8860e-02
 115, 3.6490e-01, 9.2300e-02
 116, 3.6600e-01, 9.2460e-02
 117, 3.5000e-01, 7.7750e-02
 118, 3.5420e-01, 9.0180e-02
 119, 3.3540e-01, 9.1260e-02
 120, 3.1680e-01, 7.5430e-02
 121, 2.8320e-01, 7.9280e-02
 122, 2.7800e-01, 7.3140e-02
 123, 2.6320e-01, 6.7940e-02
 124, 2.6900e-01, 5.3710e-02
 125, 2.9680e-01, 6.0920e-02
 126, 4.1340e-01, 8.6040e-02
 127, 6.3360e-01, 1.3066e-01
 128, 1.0772e+00, 2.2557e-01
 129, 1.6131e+00, 3.1309e-01
 130, 2.3664e+00, 3.9072e-01
 131, 3.4056e+00, 4.4726e-01
 132, 4.6553e+00, 4.4352e-01
 133, 5.6482e+00, 3.1051e-01
 134, 6.4818e+00, 3.0736e-01
 135, 6.6449e+00, 2.7930e-01
 136, 6.6890e+00, 2.8801e-01
 137, 6.4525e+00, 3.5164e-01
 138, 6.4572e+00, 3.6984e-01
 139, 5.8212e+00, 3.1833e-01
 140, 5.7070e+00, 3.2559e-01
 141, 5.6426e+00, 2.6183e-01
 142, 5.6487e+00, 2.6126e-01
 143, 4.9749e+00, 3.0651e-01
 144, 4.4443e+00, 3.1833e-01
 145, 3.4785e+00, 2.9149e-01
 146, 2.6881e+00, 2.6774e-01
 147, 2.0571e+00, 2.7209e-01
 148, 1.4825e+00, 2.5372e-01
 149, 8.8440e-01, 1.9822e-01
 150, 5.9350e-01, 1.4695e-01
 151, 3.6020e-01, 8.4780e-02
 152, 2.3000e-01, 6.7990e-02
 153, 1.3630e-01, 4.5290e-02
 154, 7.9100e-02, 2.3180e-02
 155, 4.1300e-02, 1.6070e-02
 156, 2.7900e-02, 1.3370e-02
 157, 1.5000e-02, 7.5300e-03
 158, 8.2000e-03, 5.9200e-03
 159, 3.1000e-03, 3.1000e-03
 160, 1.1000e-03, 1.1000e-03
 161, 6.0000e-04, 6.0000e-04
 162, 2.0000e-04, 2.0000e-04
 163, 1.0000e-04, 1.0000e-04
 164, 0.0000e+00, 0.0000e+00
 165, 0.0000e+00, 0.0000e+00
  7.798 MeV.
  71, 3.0000e-04, 3.0000e-04
  72, 7.0000e-04, 7.0000e-04
  73, 1.4000e-03, 1.4000e-03
  74, 4.8000e-03, 3.7400e-03
  75, 7.4000e-03, 5.3900e-03
  76, 1.4200e-02, 1.1150e-02
  77, 2.4700e-02, 1.5580e-02
  78, 4.6800e-02, 2.4450e-02
  79, 8.7100e-02, 4.3070e-02
  80, 1.5160e-01, 6.0440e-02
  81, 2.1820e-01, 6.9240e-02
  82, 3.4460e-01, 1.0105e-01
  83, 5.9970e-01, 1.4509e-01
  84, 1.0774e+00, 1.9204e-01
  85, 1.4789e+00, 2.0443e-01
  86, 2.1383e+00, 2.7329e-01
  87, 2.8029e+00, 3.2786e-01
  88, 3.9443e+00, 3.5770e-01
  89, 4.6875e+00, 3.5802e-01
  90, 5.5493e+00, 3.4835e-01
  91, 5.4782e+00, 3.4449e-01
  92, 6.0372e+00, 4.1818e-01
  93, 6.2918e+00, 4.3454e-01
  94, 6.7814e+00, 5.2525e-01
  95, 6.3700e+00, 4.1413e-01
  96, 6.3317e+00, 4.3051e-01
  97, 5.9937e+00, 2.7576e-01
  98, 5.8813e+00, 2.3682e-01
  99, 5.5591e+00, 3.4315e-01
 100, 5.2195e+00, 4.7878e-01
 101, 4.1514e+00, 4.9163e-01
 102, 3.3719e+00, 4.5881e-01
 103, 2.4750e+00, 4.0422e-01
 104, 1.7058e+00, 3.1707e-01
 105, 1.0473e+00, 2.1355e-01
 106, 6.9360e-01, 1.4382e-01
 107, 4.6520e-01, 1.0805e-01
 108, 3.7570e-01, 8.8470e-02
 109, 3.5040e-01, 9.3510e-02
 110, 3.5820e-01, 1.1312e-01
 111, 3.5530e-01, 1.0430e-01
 112, 3.7780e-01, 1.0510e-01
 113, 3.8770e-01, 1.2423e-01
 114, 4.1430e-01, 1.2743e-01
 115, 3.8750e-01, 1.2689e-01
 116, 4.0650e-01, 1.3214e-01
 117, 4.0440e-01, 1.3154e-01
 118, 3.8700e-01, 1.0501e-01
 119, 3.6950e-01, 1.1295e-01
 120, 3.6440e-01, 9.4750e-02
 121, 3.1200e-01, 1.0020e-01
 122, 3.0060e-01, 9.6610e-02
 123, 3.0270e-01, 9.6310e-02
 124, 3.1140e-01, 8.3380e-02
 125, 3.2890e-01, 7.4880e-02
 126, 4.5290e-01, 1.1462e-01
 127, 6.7070e-01, 1.3928e-01
 128, 1.0927e+00, 1.9724e-01
 129, 1.6330e+00, 2.9408e-01
 130, 2.3567e+00, 3.7180e-01
 131, 3.4109e+00, 4.7205e-01
 132, 4.5902e+00, 4.7825e-01
 133, 5.6097e+00, 4.1504e-01
 134, 6.4828e+00, 3.4705e-01
 135, 6.6192e+00, 2.6800e-01
 136, 6.6829e+00, 3.7220e-01
 137, 6.5035e+00, 4.3136e-01
 138, 6.4362e+00, 4.6150e-01
 139, 5.7632e+00, 4.1050e-01
 140, 5.7684e+00, 3.9127e-01
 141, 5.6727e+00, 3.8800e-01
 142, 5.6190e+00, 3.5914e-01
 143, 4.9089e+00, 3.4195e-01
 144, 4.4514e+00, 3.3689e-01
 145, 3.4014e+00, 3.0151e-01
 146, 2.6679e+00, 2.8589e-01
 147, 2.0032e+00, 2.6918e-01
 148, 1.4337e+00, 2.0556e-01
 149, 8.5490e-01, 1.4860e-01
 150, 5.5110e-01, 1.2597e-01
 151, 3.4980e-01, 9.2580e-02
 152, 2.1080e-01, 7.3160e-02
 153, 1.2190e-01, 4.3590e-02
 154, 6.6500e-02, 3.0940e-02
 155, 3.9600e-02, 2.0060e-02
 156, 2.0800e-02, 1.2980e-02
 157, 1.2700e-02, 8.7800e-03
 158, 7.0000e-03, 5.2800e-03
 159, 3.4000e-03, 2.5400e-03
 160, 1.1000e-03, 1.1000e-03
 161, 8.0000e-04, 8.0000e-04
 162, 0.0000e+00, 0.0000e+00
 163, 1.0000e-04, 1.0000e-04
 164, 0.0000e+00, 0.0000e+00
  8.618 MeV.
  68, 1.0000e-04, 1.0000e-04
  71, 2.0000e-04, 2.0000e-04
  72, 7.0000e-04, 7.0000e-04
  73, 1.9000e-03, 1.9000e-03
  74, 4.7000e-03, 4.7000e-03
  75, 7.1000e-03, 6.1300e-03
  76, 1.4500e-02, 1.0610e-02
  77, 3.0500e-02, 1.5790e-02
  78, 5.2700e-02, 2.0500e-02
