A, Mass Sum Yield, Uncert Total

  2.07e-007 MeV.
  96, 5.9255e+00, 3.8511e-01
  97, 5.6586e+00, 3.4790e-01
  98, 5.9190e+00, 2.9571e-01
  99, 6.2864e+00, 2.9668e-01
 100, 6.4561e+00, 2.6340e-01
 101, 6.0512e+00, 3.2396e-01
 102, 5.7307e+00, 3.5705e-01
 103, 4.8194e+00, 4.2267e-01
 104, 3.8492e+00, 4.8082e-01
 105, 2.7547e+00, 3.8457e-01
 106, 1.8538e+00, 2.9893e-01
 107, 1.0641e+00, 1.9691e-01
 108, 6.9310e-01, 1.4021e-01
 109, 4.5030e-01, 8.7530e-02
 110, 3.8630e-01, 7.7010e-02
 111, 3.3820e-01, 7.4730e-02
 112, 3.5020e-01, 1.0125e-01
 113, 3.4720e-01, 9.7230e-02
 114, 3.7530e-01, 1.1436e-01
 115, 3.9400e-01, 9.9860e-02
 116, 3.9800e-01, 9.3490e-02
 117, 3.6840e-01, 1.1080e-01
 118, 3.7670e-01, 1.0415e-01
 119, 3.6660e-01, 1.1463e-01
 120, 3.6100e-01, 1.0308e-01
 121, 3.4080e-01, 9.6780e-02
 122, 3.2490e-01, 7.5910e-02
 123, 2.9530e-01, 7.4170e-02
 124, 2.8780e-01, 7.5880e-02
 125, 2.9560e-01, 7.9380e-02
 126, 3.4560e-01, 8.0620e-02
 127, 4.8750e-01, 1.0100e-01
 128, 8.0930e-01, 1.5700e-01
 129, 1.2904e+00, 2.2235e-01
 130, 2.1767e+00, 3.4254e-01
 131, 3.1740e+00, 4.1793e-01
 132, 4.5436e+00, 4.4604e-01
 133, 6.1126e+00, 4.6897e-01
 134, 7.0803e+00, 3.3672e-01
 135, 6.5056e+00, 2.4761e-01
 136, 6.3832e+00, 2.8967e-01
 137, 6.3238e+00, 3.3246e-01
 138, 6.1008e+00, 3.4036e-01
 139, 5.6024e+00, 3.8483e-01
 140, 5.4214e+00, 4.3151e-01
 141, 5.1096e+00, 3.1204e-01
 142, 5.1233e+00, 3.4601e-01
 143, 4.8388e+00, 2.7944e-01
 144, 4.4116e+00, 2.6361e-01
 145, 3.5142e+00, 2.4309e-01
 146, 2.8747e+00, 2.3221e-01
 147, 2.3382e+00, 1.7404e-01
 148, 1.9315e+00, 1.6813e-01
 149, 1.4172e+00, 1.8048e-01
 150, 1.0373e+00, 1.5660e-01
 151, 7.0370e-01, 1.1845e-01
 152, 5.0940e-01, 1.0903e-01
 153, 3.4760e-01, 7.0980e-02
 154, 2.3100e-01, 6.1690e-02
 155, 1.3300e-01, 3.4170e-02
 156, 8.2600e-02, 3.0190e-02
 157, 4.4300e-02, 1.9380e-02
 158, 2.4900e-02, 1.5750e-02
 159, 1.3900e-02, 9.2600e-03
 160, 6.3000e-03, 6.2900e-03
 161, 2.4000e-03, 2.4000e-03
 162, 1.5000e-03, 1.5000e-03
 163, 9.0000e-04, 9.0000e-04
 164, 2.0000e-04, 2.0000e-04
 165, 1.0000e-04, 1.0000e-04
 166, 0.0000e+00, 0.0000e+00
 167, 0.0000e+00, 0.0000e+00
  10.53 MeV.
  71, 2.0000e-04, 2.0000e-04
  72, 6.0000e-04, 6.0000e-04
  73, 1.0000e-03, 1.0000e-03
  74, 1.1000e-03, 1.1000e-03
  75, 5.8000e-03, 4.1900e-03
  76, 1.1100e-02, 7.0600e-03
  77, 1.7500e-02, 1.1460e-02
  78, 3.8800e-02, 1.8270e-02
  79, 7.2400e-02, 3.2150e-02
  80, 1.3200e-01, 4.3720e-02
  81, 1.8470e-01, 6.2240e-02
  82, 3.0500e-01, 8.3850e-02
  83, 4.3530e-01, 1.1018e-01
  84, 6.4610e-01, 1.3537e-01
  85, 8.7400e-01, 1.6443e-01
  86, 1.2722e+00, 1.6923e-01
  87, 1.5986e+00, 1.8366e-01
  88, 2.1914e+00, 2.1621e-01
  89, 2.7848e+00, 1.9250e-01
  90, 3.5681e+00, 2.4023e-01
  91, 4.0410e+00, 2.2155e-01
  92, 4.7748e+00, 2.4531e-01
  93, 5.0550e+00, 3.3332e-01
  94, 5.5975e+00, 3.6171e-01
  95, 5.7211e+00, 3.8358e-01
  96, 5.9131e+00, 3.6207e-01
  97, 5.5687e+00, 3.6235e-01
  98, 5.8512e+00, 3.4231e-01
  99, 6.1540e+00, 2.4843e-01
 100, 6.3268e+00, 2.7651e-01
 101, 5.8539e+00, 3.0227e-01
 102, 5.5470e+00, 3.3924e-01
 103, 4.7448e+00, 4.3607e-01
 104, 3.8117e+00, 4.7291e-01
 105, 2.7520e+00, 4.0312e-01
 106, 1.8957e+00, 3.3168e-01
 107, 1.1988e+00, 2.2477e-01
 108, 8.0830e-01, 1.5770e-01
 109, 5.8610e-01, 1.1126e-01
 110, 5.1150e-01, 1.2056e-01
 111, 4.6030e-01, 1.2722e-01
 112, 4.8820e-01, 1.3784e-01
 113, 4.9660e-01, 1.2304e-01
 114, 5.1980e-01, 1.3941e-01
 115, 5.3440e-01, 1.4237e-01
 116, 5.6100e-01, 1.5318e-01
 117, 5.2780e-01, 1.4641e-01
 118, 5.2900e-01, 1.4450e-01
 119, 5.1530e-01, 1.3238e-01
 120, 5.0050e-01, 1.3046e-01
 121, 4.6820e-01, 1.3588e-01
 122, 4.3850e-01, 1.2814e-01
 123, 4.2280e-01, 1.2034e-01
 124, 4.0550e-01, 1.0835e-01
 125, 4.2440e-01, 8.7360e-02
 126, 4.7410e-01, 1.0523e-01
 127, 6.2400e-01, 1.2686e-01
 128, 9.5410e-01, 1.8630e-01
 129, 1.4638e+00, 2.8154e-01
 130, 2.2910e+00, 3.8133e-01
 131, 3.2801e+00, 4.2766e-01
 132, 4.6215e+00, 4.5506e-01
 133, 6.1130e+00, 3.9447e-01
 134, 6.8514e+00, 3.5510e-01
 135, 6.3128e+00, 2.5151e-01
 136, 6.2889e+00, 2.8095e-01
 137, 6.2409e+00, 3.5909e-01
 138, 5.9688e+00, 3.7018e-01
 139, 5.5102e+00, 3.7037e-01
 140, 5.3553e+00, 3.1144e-01
 141, 5.1000e+00, 3.2481e-01
 142, 5.0099e+00, 3.2481e-01
 143, 4.7130e+00, 2.7952e-01
 144, 4.2571e+00, 2.3141e-01
 145, 3.3388e+00, 2.1583e-01
 146, 2.6941e+00, 1.9698e-01
 147, 2.2820e+00, 1.8734e-01
 148, 1.8140e+00, 1.7213e-01
 149, 1.3451e+00, 1.7220e-01
 150, 9.8400e-01, 1.5750e-01
 151, 6.7330e-01, 1.1598e-01
 152, 4.6480e-01, 1.0075e-01
 153, 3.1050e-01, 7.7340e-02
 154, 2.1260e-01, 6.0530e-02
 155, 1.3330e-01, 3.5800e-02
 156, 8.0000e-02, 2.9100e-02
 157, 4.1900e-02, 1.7260e-02
 158, 2.3300e-02, 1.4180e-02
 159, 1.3100e-02, 7.2000e-03
 160, 5.8000e-03, 5.2600e-03
 161, 2.5000e-03, 2.5000e-03
 162, 9.0000e-04, 9.0000e-04
 163, 5.0000e-04, 5.0000e-04
 164, 4.0000e-04, 4.0000e-04
 165, 2.0000e-04, 2.0000e-04
 166, 0.0000e+00, 0.0000e+00
 167, 0.0000e+00, 0.0000e+00
 168, 0.0000e+00, 0.0000e+00
  11.63 MeV.
  70, 2.0000e-04, 2.0000e-04
  71, 1.0000e-04, 1.0000e-04
  72, 5.0000e-04, 5.0000e-04
  73, 1.0000e-03, 1.0000e-03
  74, 2.2000e-03, 2.2000e-03
  75, 4.6000e-03, 4.6000e-03
  76, 1.1500e-02, 8.4000e-03
  77, 1.9200e-02, 1.2170e-02
  78, 3.6900e-02, 1.6590e-02
  79, 6.5800e-02, 2.4300e-02
  80, 1.1810e-01, 3.7930e-02
  81, 1.7630e-01, 5.4010e-02
  82, 2.9650e-01, 7.5570e-02
  83, 4.2920e-01, 9.9160e-02
  84, 6.1440e-01, 1.2493e-01
  85, 8.5820e-01, 1.3966e-01
  86, 1.2645e+00, 1.7179e-01
  87, 1.5842e+00, 1.7537e-01
  88, 2.1729e+00, 2.0081e-01
  89, 2.7393e+00, 2.3082e-01
  90, 3.5604e+00, 2.5285e-01
  91, 3.9979e+00, 2.4936e-01
  92, 4.7264e+00, 2.9261e-01
  93, 4.9552e+00, 3.3605e-01
  94, 5.4873e+00, 3.4449e-01
  95, 5.6543e+00, 3.6861e-01
  96, 5.8270e+00, 3.7650e-01
  97, 5.5400e+00, 3.1629e-01
  98, 5.8010e+00, 2.6531e-01
  99, 6.0342e+00, 2.4647e-01
 100, 6.1130e+00, 2.3240e-01
 101, 5.6899e+00, 3.3118e-01
 102, 5.3462e+00, 3.5157e-01
 103, 4.5429e+00, 3.6236e-01
 104, 3.7209e+00, 3.9009e-01
 105, 2.8192e+00, 3.2987e-01
 106, 1.9950e+00, 2.5317e-01
 107, 1.2996e+00, 2.0647e-01
 108, 9.6190e-01, 1.6603e-01
 109, 7.1450e-01, 1.3277e-01
 110, 6.7700e-01, 1.7228e-01
 111, 6.2800e-01, 1.5953e-01
 112, 6.5210e-01, 1.5736e-01
 113, 6.4410e-01, 1.6895e-01
 114, 6.8090e-01, 1.7545e-01
 115, 7.1490e-01, 1.8042e-01
 116, 7.3670e-01, 1.9328e-01
 117, 7.0320e-01, 1.8912e-01
 118, 6.9600e-01, 1.7399e-01
 119, 6.8860e-01, 1.7479e-01
 120, 6.7210e-01, 1.6215e-01
 121, 6.1970e-01, 1.7756e-01
 122, 5.9560e-01, 1.6417e-01
 123, 5.7580e-01, 1.5453e-01
 124, 5.4470e-01, 1.3725e-01
 125, 5.5900e-01, 1.4257e-01
 126, 6.1730e-01, 1.3736e-01
 127, 7.8860e-01, 1.3265e-01
 128, 1.1416e+00, 1.8374e-01
 129, 1.6747e+00, 2.3081e-01
 130, 2.4531e+00, 2.9243e-01
 131, 3.3971e+00, 3.6532e-01
 132, 4.5972e+00, 3.9665e-01
 133, 5.9790e+00, 4.1096e-01
 134, 6.6520e+00, 3.2874e-01
 135, 6.1460e+00, 2.1020e-01
 136, 6.1897e+00, 2.4120e-01
 137, 6.1182e+00, 3.2599e-01
 138, 5.8950e+00, 3.1388e-01
 139, 5.3628e+00, 3.3610e-01
 140, 5.2180e+00, 3.6699e-01
 141, 4.9806e+00, 3.1648e-01
 142, 4.9488e+00, 2.7623e-01
 143, 4.5406e+00, 2.8995e-01
 144, 4.0740e+00, 2.7381e-01
 145, 3.2005e+00, 2.0963e-01
 146, 2.6111e+00, 1.7942e-01
 147, 2.1422e+00, 2.1072e-01
 148, 1.7303e+00, 1.9916e-01
 149, 1.2717e+00, 1.5442e-01
 150, 9.1370e-01, 1.6342e-01
 151, 6.0980e-01, 1.0115e-01
 152, 4.3670e-01, 9.4680e-02
 153, 2.8580e-01, 6.6520e-02
 154, 1.9440e-01, 5.6160e-02
 155, 1.0900e-01, 3.1490e-02
 156, 6.4900e-02, 2.9870e-02
 157, 3.9200e-02, 1.7530e-02
 158, 2.1800e-02, 1.0050e-02
 159, 1.1300e-02, 7.9300e-03
 160, 4.9000e-03, 4.6300e-03
 161, 3.3000e-03, 3.0300e-03
 162, 1.1000e-03, 1.1000e-03
 163, 9.0000e-04, 9.0000e-04
 164, 4.0000e-04, 4.0000e-04
 165, 2.0000e-04, 2.0000e-04
 166, 1.0000e-04, 1.0000e-04
 167, 0.0000e+00, 0.0000e+00
 168, 0.0000e+00, 0.0000e+00
 169, 0.0000e+00, 0.0000e+00
  12.37 MeV.
  70, 1.0000e-04, 1.0000e-04
  71, 0.0000e+00, 0.0000e+00
  72, 8.0000e-04, 8.0000e-04
  73, 1.2000e-03, 1.1600e-03
  74, 2.8000e-03, 2.8000e-03
  75, 7.2000e-03, 4.0700e-03
  76, 1.4100e-02, 5.2900e-03
  77, 1.9400e-02, 8.1100e-03
  78, 3.8500e-02, 1.3370e-02
  79, 6.6600e-02, 2.0450e-02
  80, 1.2400e-01, 1.8290e-02
  81, 1.7570e-01, 3.9640e-02
  82, 2.8100e-01, 4.4350e-02
  83, 4.0740e-01, 5.6120e-02
  84, 6.0130e-01, 8.0800e-02
  85, 8.2980e-01, 9.2050e-02
  86, 1.2426e+00, 1.2356e-01
  87, 1.5675e+00, 1.4977e-01
  88, 2.1671e+00, 1.8361e-01
  89, 2.7496e+00, 2.1286e-01
  90, 3.5135e+00, 2.5185e-01
  91, 3.9579e+00, 2.4325e-01
  92, 4.5971e+00, 2.9117e-01
  93, 4.9342e+00, 2.9307e-01
  94, 5.4049e+00, 3.3880e-01
  95, 5.6121e+00, 3.3735e-01
  96, 5.7371e+00, 3.7700e-01
  97, 5.4724e+00, 3.2918e-01
  98, 5.7291e+00, 3.0376e-01
  99, 5.9049e+00, 3.0739e-01
 100, 6.0152e+00, 2.1460e-01
 101, 5.5260e+00, 2.3085e-01
 102, 5.1992e+00, 2.7623e-01
 103, 4.4809e+00, 3.1760e-01
 104, 3.6905e+00, 3.3608e-01
 105, 2.7980e+00, 2.8515e-01
 106, 2.0531e+00, 2.8177e-01
 107, 1.3821e+00, 1.8770e-01
 108, 1.0803e+00, 1.8436e-01
 109, 8.5430e-01, 1.7827e-01
 110, 7.7500e-01, 1.6737e-01
 111, 7.6300e-01, 1.9989e-01
 112, 7.7780e-01, 2.0756e-01
 113, 7.9260e-01, 2.0932e-01
 114, 8.3990e-01, 2.3155e-01
 115, 8.6640e-01, 2.2972e-01
 116, 8.8710e-01, 2.2719e-01
 117, 8.4500e-01, 2.3160e-01
 118, 8.4740e-01, 2.2213e-01
 119, 8.2240e-01, 2.2902e-01
 120, 8.1560e-01, 2.1938e-01
 121, 7.4050e-01, 2.0293e-01
 122, 7.1460e-01, 1.9744e-01
 123, 6.8980e-01, 1.7459e-01
 124, 6.6790e-01, 1.7161e-01
 125, 6.7260e-01, 1.5517e-01
 126, 7.6810e-01, 1.5263e-01
 127, 9.2200e-01, 1.5371e-01
 128, 1.2738e+00, 1.7979e-01
 129, 1.7693e+00, 2.2533e-01
 130, 2.5203e+00, 2.4102e-01
 131, 3.4370e+00, 3.5051e-01
 132, 4.6515e+00, 3.4004e-01
 133, 5.8199e+00, 2.9115e-01
 134, 6.4902e+00, 2.6573e-01
 135, 6.0833e+00, 2.6117e-01
 136, 6.0904e+00, 3.1672e-01
 137, 5.9897e+00, 3.1822e-01
 138, 5.7402e+00, 3.4478e-01
 139, 5.2641e+00, 3.6426e-01
 140, 5.1194e+00, 3.0719e-01
 141, 4.9470e+00, 2.9136e-01
 142, 4.8170e+00, 3.0423e-01
 143, 4.4180e+00, 2.7770e-01
 144, 3.9525e+00, 2.7495e-01
 145, 3.1107e+00, 2.3078e-01
 146, 2.5199e+00, 1.8368e-01
 147, 2.1175e+00, 1.6777e-01
 148, 1.6794e+00, 1.6332e-01
 149, 1.1907e+00, 1.3094e-01
 150, 8.5330e-01, 9.1090e-02
 151, 5.7290e-01, 8.0680e-02
 152, 4.1500e-01, 5.3610e-02
 153, 2.7560e-01, 4.2420e-02
 154, 1.7860e-01, 3.6220e-02
 155, 1.0580e-01, 1.6390e-02
 156, 6.4900e-02, 1.6430e-02
 157, 4.1900e-02, 1.5390e-02
 158, 1.9500e-02, 1.0080e-02
 159, 1.2600e-02, 6.8800e-03
 160, 6.5000e-03, 3.7900e-03
 161, 3.3000e-03, 2.1100e-03
 162, 1.4000e-03, 1.0600e-03
 163, 6.0000e-04, 6.0000e-04
 164, 6.0000e-04, 6.0000e-04
 165, 1.0000e-04, 1.0000e-04
 166, 0.0000e+00, 0.0000e+00
 167, 0.0000e+00, 0.0000e+00
 168, 0.0000e+00, 0.0000e+00
  13.18 MeV.
  71, 2.0000e-04, 2.0000e-04
  72, 7.0000e-04, 7.0000e-04
  73, 1.5000e-03, 1.5000e-03
  74, 2.9000e-03, 2.8900e-03
  75, 6.4000e-03, 5.3900e-03
  76, 1.0700e-02, 6.6200e-03
  77, 1.9300e-02, 7.4400e-03
  78, 3.5200e-02, 1.1410e-02
  79, 7.0200e-02, 2.3810e-02
  80, 1.1410e-01, 3.5130e-02
  81, 1.6500e-01, 4.7420e-02
  82, 2.6490e-01, 4.9730e-02
  83, 4.0560e-01, 6.3840e-02
  84, 6.0150e-01, 9.6870e-02
  85, 8.4620e-01, 9.2850e-02
  86, 1.2264e+00, 1.0428e-01
  87, 1.5645e+00, 1.5777e-01
  88, 2.1747e+00, 1.8338e-01
  89, 2.7494e+00, 1.7364e-01
  90, 3.5351e+00, 2.4834e-01
  91, 3.9358e+00, 2.6102e-01
  92, 4.5913e+00, 2.9150e-01
  93, 4.8886e+00, 3.2618e-01
  94, 5.3670e+00, 3.2807e-01
  95, 5.4746e+00, 3.7717e-01
  96, 5.6732e+00, 3.5038e-01
  97, 5.3998e+00, 3.6074e-01
  98, 5.6334e+00, 2.2610e-01
  99, 5.8205e+00, 1.8453e-01
 100, 5.8577e+00, 2.6404e-01
 101, 5.3868e+00, 3.1136e-01
 102, 5.1108e+00, 3.3085e-01
 103, 4.3614e+00, 3.7364e-01
 104, 3.5799e+00, 3.5121e-01
 105, 2.7839e+00, 2.9198e-01
 106, 2.0508e+00, 2.5580e-01
 107, 1.4473e+00, 2.1315e-01
 108, 1.1374e+00, 1.9759e-01
 109, 9.3770e-01, 2.0283e-01
 110, 9.1900e-01, 2.2036e-01
 111, 8.9500e-01, 2.3711e-01
 112, 9.2970e-01, 2.5641e-01
 113, 9.3870e-01, 2.7617e-01
 114, 1.0077e+00, 2.8801e-01
 115, 1.0113e+00, 2.9783e-01
 116, 1.0476e+00, 3.0772e-01
 117, 9.9530e-01, 2.8266e-01
 118, 9.9430e-01, 2.6999e-01
 119, 9.8140e-01, 3.0370e-01
 120, 9.5470e-01, 2.7790e-01
 121, 8.6360e-01, 2.5436e-01
 122, 8.4160e-01, 2.3572e-01
 123, 8.1280e-01, 2.2267e-01
 124, 7.9980e-01, 2.2767e-01
 125, 7.8230e-01, 1.8887e-01
 126, 8.7310e-01, 1.7412e-01
 127, 1.0061e+00, 1.6133e-01
 128, 1.3694e+00, 2.0073e-01
 129, 1.8505e+00, 2.5246e-01
 130, 2.5833e+00, 2.8840e-01
 131, 3.4876e+00, 3.5570e-01
 132, 4.5853e+00, 3.5288e-01
 133, 5.7256e+00, 4.2891e-01
 134, 6.3244e+00, 3.2827e-01
 135, 6.0010e+00, 2.0314e-01
 136, 5.9725e+00, 2.4853e-01
 137, 5.8828e+00, 3.0721e-01
 138, 5.6436e+00, 3.3736e-01
 139, 5.1456e+00, 3.1829e-01
 140, 5.0158e+00, 3.3509e-01
 141, 4.8406e+00, 3.1902e-01
 142, 4.7573e+00, 3.2185e-01
 143, 4.3218e+00, 2.8867e-01
 144, 3.8677e+00, 2.5555e-01
 145, 3.0462e+00, 1.8319e-01
 146, 2.4754e+00, 1.6132e-01
 147, 2.0424e+00, 1.5754e-01
 148, 1.6125e+00, 1.3546e-01
 149, 1.1569e+00, 1.2873e-01
 150, 8.2160e-01, 7.6350e-02
 151, 5.4820e-01, 8.1490e-02
 152, 3.8340e-01, 6.2820e-02
 153, 2.5780e-01, 4.4430e-02
 154, 1.6280e-01, 3.8720e-02
 155, 9.9500e-02, 2.7370e-02
 156, 5.9100e-02, 2.0250e-02
 157, 3.3800e-02, 1.0540e-02
 158, 1.8600e-02, 9.2300e-03
 159, 1.0100e-02, 5.2800e-03
 160, 6.3000e-03, 5.7000e-03
 161, 2.8000e-03, 2.8000e-03
 162, 1.1000e-03, 1.1000e-03
 163, 4.0000e-04, 4.0000e-04
 164, 5.0000e-04, 5.0000e-04
 165, 0.0000e+00, 0.0000e+00
 166, 0.0000e+00, 0.0000e+00
 167, 0.0000e+00, 0.0000e+00
 168, 0.0000e+00, 0.0000e+00
  14.02 MeV.
  70, 1.0000e-04, 1.0000e-04
  71, 1.0000e-04, 1.0000e-04
  72, 3.0000e-04, 3.0000e-04
  73, 1.7000e-03, 1.6400e-03
  74, 3.2000e-03, 2.6700e-03
  75, 4.2000e-03, 3.9800e-03
  76, 1.3700e-02, 6.4000e-03
  77, 1.8700e-02, 8.6500e-03
  78, 3.3400e-02, 1.3050e-02
  79, 5.9600e-02, 1.8420e-02
  80, 1.1380e-01, 2.4720e-02
  81, 1.5970e-01, 4.2630e-02
  82, 2.7560e-01, 5.9020e-02
  83, 3.8150e-01, 7.8860e-02
  84, 6.1210e-01, 1.2009e-01
  85, 8.3590e-01, 1.3424e-01
  86, 1.2637e+00, 1.4849e-01
  87, 1.5754e+00, 1.7343e-01
  88, 2.2376e+00, 1.8836e-01
  89, 2.8134e+00, 2.2472e-01
  90, 3.5653e+00, 2.3300e-01
  91, 3.9105e+00, 2.4591e-01
  92, 4.5684e+00, 2.2714e-01
  93, 4.8540e+00, 2.4540e-01
  94, 5.3454e+00, 3.4625e-01
  95, 5.3778e+00, 3.2892e-01
  96, 5.5866e+00, 3.0187e-01
  97, 5.3216e+00, 3.4302e-01
  98, 5.5667e+00, 2.8042e-01
  99, 5.7854e+00, 2.2957e-01
 100, 5.7748e+00, 2.3768e-01
 101, 5.3389e+00, 2.5271e-01
 102, 4.9606e+00, 3.0330e-01
 103, 4.2500e+00, 3.6629e-01
 104, 3.4922e+00, 3.1486e-01
 105, 2.6731e+00, 2.9155e-01
 106, 2.0152e+00, 1.9566e-01
 107, 1.4609e+00, 1.7641e-01
 108, 1.2023e+00, 1.5922e-01
 109, 1.0149e+00, 1.6405e-01
 110, 1.0213e+00, 1.6824e-01
 111, 9.9180e-01, 1.8293e-01
 112, 1.0474e+00, 2.0614e-01
 113, 1.0497e+00, 2.0755e-01
 114, 1.1138e+00, 2.3714e-01
 115, 1.1508e+00, 2.3639e-01
 116, 1.1644e+00, 2.3636e-01
 117, 1.1450e+00, 2.4104e-01
 118, 1.1200e+00, 2.2336e-01
 119, 1.0821e+00, 2.0941e-01
 120, 1.0666e+00, 2.3080e-01
 121, 9.8310e-01, 2.0259e-01
 122, 9.6400e-01, 1.8902e-01
 123, 9.0580e-01, 1.8412e-01
 124, 8.8910e-01, 1.6187e-01
 125, 8.9530e-01, 1.5125e-01
 126, 9.4010e-01, 1.6247e-01
 127, 1.0903e+00, 1.4488e-01
 128, 1.4262e+00, 1.5353e-01
 129, 1.9027e+00, 2.1732e-01
 130, 2.5856e+00, 2.7542e-01
 131, 3.4544e+00, 3.1734e-01
 132, 4.5760e+00, 3.4931e-01
 133, 5.6575e+00, 3.4455e-01
 134, 6.2888e+00, 2.7519e-01
 135, 5.9309e+00, 2.7710e-01
 136, 5.8417e+00, 2.7260e-01
 137, 5.7850e+00, 2.9764e-01
 138, 5.5443e+00, 3.5035e-01
 139, 5.0255e+00, 3.0690e-01
 140, 4.9525e+00, 2.7608e-01
 141, 4.7452e+00, 2.3415e-01
 142, 4.6923e+00, 2.8722e-01
 143, 4.2509e+00, 2.5278e-01
 144, 3.7952e+00, 2.2023e-01
 145, 2.9996e+00, 2.0198e-01
 146, 2.4822e+00, 1.6782e-01
 147, 2.0150e+00, 1.9290e-01
 148, 1.5753e+00, 1.6620e-01
 149, 1.1067e+00, 1.5747e-01
 150, 7.9050e-01, 1.1443e-01
 151, 5.3610e-01, 9.8240e-02
 152, 3.5600e-01, 6.9160e-02
 153, 2.3220e-01, 4.5660e-02
 154, 1.5100e-01, 3.5910e-02
 155, 8.8500e-02, 2.3690e-02
 156, 5.2800e-02, 1.8820e-02
 157, 3.0400e-02, 1.1750e-02
 158, 1.9400e-02, 7.1800e-03
 159, 8.6000e-03, 5.2100e-03
 160, 6.1000e-03, 3.6700e-03
 161, 2.5000e-03, 2.5000e-03
 162, 9.0000e-04, 9.0000e-04
 163, 3.0000e-04, 3.0000e-04
 164, 2.0000e-04, 2.0000e-04
 165, 0.0000e+00, 0.0000e+00
 166, 0.0000e+00, 0.0000e+00
 167, 1.0000e-04, 1.0000e-04
 169, 0.0000e+00, 0.0000e+00
  14.55 MeV.
  70, 1.0000e-04, 1.0000e-04
  71, 2.0000e-04, 2.0000e-04
  72, 7.0000e-04, 7.0000e-04
  73, 1.1000e-03, 1.1000e-03
  74, 2.5000e-03, 2.5000e-03
  75, 4.9000e-03, 4.9000e-03
  76, 1.0600e-02, 5.8100e-03
  77, 1.8300e-02, 1.0170e-02
  78, 3.4600e-02, 1.3860e-02
  79, 5.8800e-02, 2.1650e-02
  80, 1.1010e-01, 3.6940e-02
  81, 1.6360e-01, 4.4860e-02
  82, 2.6390e-01, 6.9400e-02
  83, 3.8880e-01, 9.2310e-02
  84, 5.9130e-01, 1.2173e-01
  85, 8.3990e-01, 1.4125e-01
  86, 1.2461e+00, 1.7347e-01
  87, 1.5924e+00, 1.9155e-01
  88, 2.2029e+00, 2.5248e-01
  89, 2.7910e+00, 2.9879e-01
  90, 3.5564e+00, 2.7416e-01
  91, 3.9240e+00, 2.8483e-01
  92, 4.5686e+00, 3.0965e-01
  93, 4.8439e+00, 3.6367e-01
  94, 5.2847e+00, 3.7524e-01
  95, 5.4184e+00, 3.7356e-01
  96, 5.5715e+00, 3.7225e-01
  97, 5.3040e+00, 3.5708e-01
  98, 5.5330e+00, 3.4587e-01
  99, 5.7587e+00, 2.9779e-01
 100, 5.8345e+00, 2.6743e-01
 101, 5.3363e+00, 3.1781e-01
 102, 4.9244e+00, 4.5212e-01
 103, 4.1591e+00, 4.2835e-01
 104, 3.4017e+00, 4.3770e-01
 105, 2.5882e+00, 3.5868e-01
 106, 1.9881e+00, 3.3135e-01
 107, 1.4805e+00, 2.2154e-01
 108, 1.2097e+00, 1.8865e-01
 109, 1.0807e+00, 1.9114e-01
 110, 1.0688e+00, 1.9537e-01
 111, 1.0607e+00, 2.1511e-01
 112, 1.0991e+00, 2.4299e-01
 113, 1.1050e+00, 2.5289e-01
 114, 1.1915e+00, 2.4433e-01
 115, 1.2045e+00, 2.5321e-01
 116, 1.2360e+00, 2.6454e-01
 117, 1.1812e+00, 2.3794e-01
 118, 1.1600e+00, 2.5153e-01
 119, 1.1564e+00, 2.6039e-01
 120, 1.1159e+00, 2.4607e-01
 121, 1.0551e+00, 2.2375e-01
 122, 1.0283e+00, 2.1981e-01
 123, 9.7860e-01, 2.0883e-01
 124, 9.3920e-01, 1.8536e-01
 125, 9.3530e-01, 1.7016e-01
 126, 9.8880e-01, 1.7280e-01
 127, 1.1221e+00, 1.7449e-01
 128, 1.4596e+00, 2.4473e-01
 129, 1.8898e+00, 2.9619e-01
 130, 2.5613e+00, 3.6396e-01
 131, 3.4330e+00, 4.5090e-01
 132, 4.5328e+00, 4.7082e-01
 133, 5.5934e+00, 4.1121e-01
 134, 6.3656e+00, 3.2959e-01
 135, 5.9702e+00, 2.9510e-01
 136, 5.8365e+00, 3.6562e-01
 137, 5.6934e+00, 3.2638e-01
 138, 5.5273e+00, 3.7220e-01
 139, 4.9975e+00, 3.5838e-01
 140, 4.9433e+00, 3.2478e-01
 141, 4.7207e+00, 3.3833e-01
 142, 4.6507e+00, 3.1222e-01
 143, 4.1754e+00, 3.0913e-01
 144, 3.7832e+00, 2.9200e-01
 145, 2.9690e+00, 2.5830e-01
 146, 2.3933e+00, 2.4138e-01
 147, 1.9734e+00, 2.2500e-01
 148, 1.5570e+00, 1.8745e-01
 149, 1.0947e+00, 1.7509e-01
 150, 7.5580e-01, 1.3715e-01
 151, 4.9800e-01, 9.7380e-02
 152, 3.4510e-01, 7.9500e-02
 153, 2.2670e-01, 6.1220e-02
 154, 1.4100e-01, 4.1080e-02
 155, 8.7300e-02, 3.0110e-02
 156, 5.0600e-02, 1.5030e-02
 157, 2.7500e-02, 1.1740e-02
 158, 1.6500e-02, 7.6300e-03
 159, 9.1000e-03, 6.3200e-03
 160, 4.0000e-03, 3.8100e-03
 161, 1.4000e-03, 1.4000e-03
 162, 1.0000e-03, 1.0000e-03
 163, 2.0000e-04, 2.0000e-04
 164, 3.0000e-04, 3.0000e-04
 165, 1.0000e-04, 1.0000e-04
